id,descripcion,imagen
6481605,"BUNNY, W/ 1.5 HOLE, NO. 11",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481605.jpg
6481607,"FLAT TILE 1X1, ROUND, NO. 331",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481607.jpg
6481608,"FLAT TILE 1X1, ROUND, NO. 330",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481608.jpg
6481617,"BRICK 1X4X3, NO. 20",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481617.jpg
6481618,"SPHERE 3X3X11/3, W/ KNOB, NO. 10",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481618.jpg
6481630,"FERRET, W/ 1.5 HOLE, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481630.jpg
6482755,"FLAT TILE 1X1, NO. 312",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482755.jpg
6482895,"RIGHT PLATE 1X2,W/ BOW,45 DEG. CUT,NO. 4",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482895.jpg
6482896,"LEFT PLATE 1X2,W/ BOW,45 DEG.,NO.4",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482896.jpg
6482903,"FLAT TILE 1X1, ROUND, NO. 292",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482903.jpg
6482998,"FLAT TILE 1X1, ROUND, NO. 281",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482998.jpg
6483022,"TILE 2X6, NO. 36",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483022.jpg
6483023,"FLAT TILE 2X4, NO. 332",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483023.jpg
6483024,"FLAT TILE 2X4, NO. 331",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483024.jpg
6483025,"TILE 2X2, W/ BOW, NO. 16",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483025.jpg
6483026,"TILE 2X2, W/ BOW, NO. 17",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483026.jpg
6483027,"WALL ELEMENT 1X2X1, NO. 11",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483027.jpg
6483136,"RACCOON, W/ HOLE, DIA. 1.5, NO. 4",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483136.jpg
6483410,"FLAT TILE 1X3, NO. 52",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483410.jpg
6483411,"PLATE, W/ BOW 1X2X2/3, NO. 15",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483411.jpg
6483566,"PUNCHING FOIL SHEET, NO. 91",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483566.jpg
6483639,"SLIDE SHOE ROUND 2X2, NO. 29",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483639.jpg
6483640,"PUNCHING FOIL SHEET, NO. 92",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483640.jpg
6484019,"Multipack (1x 6483833, 1x 6484008, 1x 6484019, 1x 6472042, 1x 6472040)",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6484019.jpg
6484357,"FLAT TILE 1X1, ROUND, NO. 285",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6484357.jpg
6485882,"FLAT TILE 1X1, ROUND, NO. 291",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6485882.jpg
6485955,"PUNCHING FOIL SHEET, NO. 93",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6485955.jpg
6486043,"RED PANDA, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6486043.jpg
6492112,"RIGHT ANIMAL ARM, NO. 20",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6492112.jpg
6492113,"LEFT ANIMAL ARM, NO. 20",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6492113.jpg
6486936,"PLATE, W/ BOW 1X2X2/3, NO. 16",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6486936.jpg
6488598,"BRICK 2X4, INVERTED, OUTSIDE BOW, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488598.jpg
6488902,"BRICK 1X3, NO. 77",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488902.jpg
6489419,"CAPE, NO. 84",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489419.jpg
6489655,"BRICK 1X4X1 1/3, NO. 1007",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489655.jpg
6489656,"BRICK 1X4X1 1/3, NO. 1009",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489656.jpg
6489657,"BRICK 1X4X1 1/3, NO. 1008",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489657.jpg
6489658,"BRICK 1X2, OUTSIDE HALF BOW, NO. 41",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489658.jpg
6489660,"FLAT TILE 1X1, ROUND, NO. 318",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489660.jpg
6489661,"FLAT TILE 1X1, ROUND, NO. 317",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489661.jpg
6489662,"FLAT TILE 1X1, ROUND, NO. 316",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489662.jpg
6490240,"GOAT, NO. 10",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6490240.jpg
6490706,"FLAT TILE 1X2, NO. 434",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6490706.jpg
6509614,"SATELLITE DISH 6X6, NO. 12",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509614.jpg
6532094,"FLAT TILE 1X1, ROUND, NO. 294",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6532094.jpg
6492703,"FLAT TILE 2X4, NO. 339",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6492703.jpg
6492707,"FLAT TILE 2X2, ROUND, NO. 1310",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6492707.jpg
6493199,"FLAT TILE 1X1, NO. 315",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6493199.jpg
6493597,"FLAT TILE 2X2, ROUND, NO. 1312",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6493597.jpg
6494101,"FLAT TILE 1X1, ROUND, NO. 300",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6494101.jpg
6494133,"FLAT TILE 2X2, NO. 718",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6494133.jpg
6494863,"FLAT TILE 1X4, NO. 218",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6494863.jpg
6495155,"FLAT TILE 1X4, NO. 214",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495155.jpg
6495156,"FLAT TILE 1X4, NO. 215",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495156.jpg
6495160,"FLAT TILE 1X4, NO. 216",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495160.jpg
6495161,"FLAT TILE 1X4, NO. 217",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495161.jpg
6495197,"FLAT TILE 1X2, NO. 428",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495197.jpg
6495910,"SLIDE SHOE ROUND 2X2, NO. 30",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6495910.jpg
6496352,"FLAT TILE 2X2, NO. 721",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6496352.jpg
6496638,"FLAT TILE 1X3, NO. 53",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6496638.jpg
6498282,"FLAT TILE 2X2, ROUND, NO. 1315",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6498282.jpg
6499165,"SKIRT, NO. 287",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6499165.jpg
6499166,"CAPE, NO. 92",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6499166.jpg
6500767,"FLAT TILE 2X4, NO. 344",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6500767.jpg
6501699,3.2 SHAFT W/3.2 HOLE,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6501699.jpg
6501707,"2x SAIL, NO. 148",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6501707.jpg
6503004,"FLAT TILE 1X2, NO. 436",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6503004.jpg
6507709,"FLAT TILE 1X1, ROUND, NO. 324",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6507709.jpg
6507710,"FLAT TILE 1X1, NO. 324",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6507710.jpg
6509952,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509952.jpg
6509953,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509953.jpg
6509954,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509954.jpg
6509955,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509955.jpg
6509956,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509956.jpg
6509957,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509957.jpg
6509958,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509958.jpg
6509959,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509959.jpg
6518235,"ARM, NO. 11",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6518235.jpg
6511447,"FLAT TILE 2X4, NO. 359",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6511447.jpg
6511448,"FLAT TILE 1X1, ROUND, NO. 326",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6511448.jpg
6515059,"TILE 4X4, NO. 7",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6515059.jpg
6515061,"PLATE 2X2X2/3, W/ BOW, NO. 7",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6515061.jpg
6515559,"MULTIPACK 8X SAILS, 1X FLAG FROM SET 10335",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6515559.jpg
6516372,"BRICK W/ BOW, 1/3, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516372.jpg
6516504,"DOG, W/ KNOB, NO. 12",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516504.jpg
6516508,"GLAS FOR FRAME 1X4X6, NO. 32",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516508.jpg
6516510,"WALL ELEMENT 1X2X2, NO. 15",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516510.jpg
6516511,"WALL ELEMENT 1X2X2, NO. 16",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516511.jpg
6516513,"FLAT TILE 2X2, ROUND, NO. 1322",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6516513.jpg
6517951,"DOG, W/ 1.5 HOLE, NO. 24",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6517951.jpg
6517953,"DOG, W/ 1.5 HOLE, NO. 25",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6517953.jpg
6518605,"FLAT TILE 2X2, NO. 734",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6518605.jpg
6519099,"TILE 2X6, NO. 46",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519099.jpg
6519100,"TILE 2X6, NO. 48",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519100.jpg
6519101,"ROUND PLATE, DIA. 64X9.6, NO. 8",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519101.jpg
6519475,"TILE 2X2, W/ BOW, NO. 19",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519475.jpg
6519476,"FLAT TILE 2X3, NO. 151",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519476.jpg
6519477,"FLAT TILE 2X3, NO. 152",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519477.jpg
6519478,"TILE 2X6, NO. 45",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519478.jpg
6519645,"GUINEA PIG, W/ 1.5 HOLE, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519645.jpg
6520115,"DOG, W/ 1.5 HOLE, NO. 28",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520115.jpg
6520116,"DOG, W/ 1.5 HOLE, NO. 29",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520116.jpg
6520119,"FERRET, W/ 1.5 HOLE, NO. 4",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520119.jpg
6520141,"CREATURE, W/ 1.5 HOLE, NO. 63",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520141.jpg
6520142,"FLAT TILE 1X2, NO. 447",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520142.jpg
6520143,"CAT, W/ 1.5 HOLE, NO. 34",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520143.jpg
6520265,"DOG, W/ 1.5 HOLE, NO. 27",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520265.jpg
6520273,"CAT, NO. 51",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520273.jpg
6520283,"DOG, W/ 1.5 HOLE, NO. 30",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520283.jpg
6520905,"FLAT TILE 1X2, NO. 455",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520905.jpg
6520906,"FLAT TILE 1X2, NO. 456",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520906.jpg
6520907,"DOLPHIN, W/ 1.5 HOLE, NO. 9",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520907.jpg
6520724,"PARABOLIC REFLECTOR DIA. 24X6.4, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520724.jpg
6520726,"CAT, NO. 50",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520726.jpg
6520727,"CAT, W/ 1.5 HOLE, NO. 35",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520727.jpg
6520697,"PLATE, W/ BOW 2X4X2/3, NO. 21",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520697.jpg
6520698,"TRIANGULAR SIGN, W/ SNAP, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520698.jpg
6520699,"FLAT TILE 2X3, NO. 149",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520699.jpg
6520954,"FLAT TILE 1X3, NO. 57",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6520954.jpg
6521194,"GLASS DOOR FOR FRAME 1X4X6, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521194.jpg
6521198,"FOUR-SIDED SIGN, W/ SNAP, NO. 15",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521198.jpg
6521202,"TILE 4X4X2/3, CIRCLE, W/O KNOBS, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521202.jpg
6521203,"TILE 2X6, NO. 47",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521203.jpg
6521205,"FLAT TILE 2X4, NO. 364",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521205.jpg
6521207,"TILE 2X6, NO. 44",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6521207.jpg
6522097,"WING, NO. 126",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522097.jpg
6508044,LAMPPOST 2x2x7,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6508044.jpg
6522103,"WING, NO. 127",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522103.jpg
6522105,"PUNCHED TEXTILE ELEMENT, NO. 23",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522105.jpg
6522783,"FLAG, W/ 2 HOLDERS, NO. 23",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522783.jpg
6522784,"DOOR 3X6, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522784.jpg
6522837,"BRICK 1X2, OUTSIDE HALF BOW, NO. 45",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522837.jpg
6522838,"BRICK 1X2, OUTSIDE HALF BOW, NO. 46",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522838.jpg
6522839,"BRICK 1X2, OUTSIDE HALF BOW, NO. 54",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522839.jpg
6522840,"BRICK 1X2, OUTSIDE HALF BOW, NO. 53",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522840.jpg
6522841,"BRICK 1X2, OUTSIDE HALF BOW, NO. 52",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522841.jpg
6522843,"BRICK 1X2, OUTSIDE HALF BOW, NO. 51",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522843.jpg
6522844,"FLAT TILE 2X2, ROUND, NO. 1326",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522844.jpg
6522845,"BRICK 1X2, NO. 130",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522845.jpg
6522846,"BRICK 1X2, NO. 131",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522846.jpg
6522847,"BRICK 1X2, NO. 129",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522847.jpg
6522848,"BRICK 1X2, OUTSIDE HALF BOW, NO. 50",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522848.jpg
6522849,"BRICK 1X2, OUTSIDE HALF BOW, NO. 49",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522849.jpg
6522850,"BRICK 1X2, OUTSIDE HALF BOW, NO. 48",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522850.jpg
6522851,"BRICK 1X2, OUTSIDE HALF BOW, NO. 47",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522851.jpg
6522852,"BRICK 1X2 W/O PIN, NO. 5",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522852.jpg
6522853,"BRICK 2X4, INVERTED FULL BOW, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522853.jpg
6522854,"FLAT TILE 2X2, ROUND, NO. 1330",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522854.jpg
6437507,CLAW 1X4X1 W/ Ø3.2 SHAFT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6437507.jpg
6523314,"FLAT TILE 2X2, NO. 743",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523314.jpg
6523315,"FLAT TILE 1X2, NO. 458",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523315.jpg
6523316,"TILE 4X4, W/ BOW, NO. 8",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523316.jpg
6523317,"FLAT TILE CORNER 1X2X2, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523317.jpg
6523318,"BUTTERFLY, NO. 7",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523318.jpg
6523323,"TILE 2X4, CIRCLE, NO. 56",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523323.jpg
6523327,"FLAT TILE 2X2, NO. 741",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523327.jpg
6018302,WING W/SHAFT 4MM,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6018302.jpg
6524424,"FLAT TILE 2X2, NO. 761",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6524424.jpg
6524425,"ROOF TILE 1X2, 45 DEG., NO. 9",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6524425.jpg
6524426,"FLAT TILE 2X2, NO. 762",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6524426.jpg
6525966,"ROOF TILE 1X2X2/3, NO. 51",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525966.jpg
6525967,"ROOF TILE 1X2X2/3, NO. 52",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525967.jpg
6525968,"PALLET, W/ DIA. 3.2 HOLDER, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525968.jpg
6525996,"CAPE, NO. 96",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525996.jpg
6526729,"FLAT TILE 2X4, NO. 361",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6526729.jpg
